"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         232,         0,         0,  2.500000    , 0.8300000E-01,  0.000000    ,  119.3597    ,  52.21352    , 0.2595852    ,  0.000000    ,  0.000000    ,  1807.667    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1740.262    ,  1740.272    , 0.9911715E-02,  2009.628    ,     0.001
         0.167,         383,         0,         0,  1.676768    , 0.1666667    ,  0.000000    ,  68.00505    ,  483.8353    , 0.6230530    ,  0.000000    ,  0.000000    ,  2431.422    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2846.629    ,  2846.630    , 0.1124504E-02,  4856.259    ,     0.000
         0.250,         626,         0,         0,  1.063754    , 0.2500000    ,  0.000000    ,  76.58913    ,  1101.782    , 0.7982868    ,  0.000000    ,  0.000000    ,  2739.226    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3763.621    ,  3763.616    ,-0.4724456E-02,  8619.875    ,    -0.000
         0.333,         934,         0,         0, 0.9143519    , 0.3332535    ,  0.000000    ,  150.2493    ,  1601.048    , 0.6211789    ,  0.000000    ,  0.000000    ,  2859.615    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4309.792    ,  4309.788    ,-0.4096369E-02,  12929.66    ,    -0.000
         0.417,        1283,         0,         0, 0.8232930    , 0.4166667    ,  0.000000    ,  329.6155    ,  2644.494    , 0.4733631    ,  0.000000    ,  0.000000    ,  2861.222    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5175.627    ,  5175.630    , 0.3140226E-02,  18105.29    ,     0.000
         0.500,        1666,         0,         0, 0.7553308    , 0.5000000    ,  0.000000    ,  499.7581    ,  4913.374    , 0.5235730    ,  0.000000    ,  0.000000    ,  2877.657    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7290.749    ,  7290.752    , 0.3118991E-02,  25396.04    ,     0.000
         0.583,        2082,         0,         0, 0.6952654    , 0.5833856    ,  0.000000    ,  590.5827    ,  11501.09    , 0.5032121    ,  0.000000    ,  0.000000    ,  2804.641    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13714.65    ,  13714.65    , 0.3496893E-02,  39110.70    ,     0.000
         0.667,        2528,         0,         0, 0.6426151    , 0.6666667    ,  0.000000    ,  621.4755    ,  20078.33    , 0.3937374    ,  0.000000    ,  0.000000    ,  2544.233    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22000.69    ,  22000.69    ,-0.1393289E-02,  61111.38    ,    -0.000
         0.750,        3020,         0,         0, 0.5868746    , 0.7500000    ,  0.000000    ,  620.3757    ,  24759.97    , 0.2883965    ,  0.000000    ,  0.000000    ,  2307.280    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26446.59    ,  26446.59    ,-0.3031087E-02,  87557.97    ,    -0.000
         0.833,        3541,         0,         0, 0.5689426    , 0.8333157    ,  0.000000    ,  595.8575    ,  26775.38    , 0.2482556    ,  0.000000    ,  0.000000    ,  1959.677    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28138.95    ,  28138.98    , 0.2867753E-01,  115696.9    ,     0.000
         0.917,        4072,         0,         0, 0.5638477    , 0.9166667    ,  0.000000    ,  558.4110    ,  27495.85    , 0.2022958    ,  0.000000    ,  0.000000    ,  1578.449    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28515.69    ,  28515.66    ,-0.2279472E-01,  144212.6    ,    -0.000
         1.000,        4605,         0,         0, 0.5657365    ,  1.000000    ,  0.000000    ,  4982.909    ,  27607.19    , 0.1654813    ,  0.000000    ,  0.000000    ,  1297.971    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23922.08    ,  23922.09    , 0.1016373E-01,  168134.7    ,     0.000
         1.083,        5132,         0,         0, 0.5770367    ,  1.083321    ,  0.000000    ,  18512.96    ,  27183.87    , 0.1307460    ,  0.000000    ,  0.000000    ,  1010.429    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9681.211    ,  9681.203    ,-0.7450626E-02,  177815.9    ,    -0.000
         1.167,        5638,         0,         0, 0.6159896    ,  1.166667    ,  0.000000    ,  25166.41    ,  25762.62    , 0.1090717    ,  0.000000    ,  0.000000    ,  863.6302    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1459.734    ,  1459.750    , 0.1596810E-01,  179275.7    ,     0.000
