"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  121.9989    ,  52.80938    , 0.3005585    ,  0.000000    ,  0.000000    ,  2244.958    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2175.468    ,  2175.424    ,-0.4349406E-01,  2444.781    ,    -0.002
         0.167,         384,         0,         0,  1.621398    , 0.1666667    ,  0.000000    ,  79.60474    ,  483.2609    , 0.6928940    ,  0.000000    ,  0.000000    ,  2988.132    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3391.096    ,  3391.102    , 0.6543234E-02,  5835.883    ,     0.000
         0.250,         629,         0,         0,  1.058227    , 0.2500000    ,  0.000000    ,  116.5242    ,  1101.841    , 0.8853382    ,  0.000000    ,  0.000000    ,  3374.561    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4358.993    ,  4358.994    , 0.7892379E-03,  10194.88    ,     0.000
         0.333,         938,         0,         0, 0.9116288    , 0.3333333    ,  0.000000    ,  288.2738    ,  1600.027    , 0.6894452    ,  0.000000    ,  0.000000    ,  3525.080    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4836.143    ,  4836.118    ,-0.2508522E-01,  15031.00    ,    -0.000
         0.417,        1287,         0,         0, 0.8216053    , 0.4166667    ,  0.000000    ,  562.6838    ,  2641.919    , 0.5312043    ,  0.000000    ,  0.000000    ,  3519.788    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5598.492    ,  5598.479    ,-0.1223762E-01,  20629.47    ,    -0.000
         0.500,        1670,         0,         0, 0.7544957    , 0.5000000    ,  0.000000    ,  752.0607    ,  4914.260    , 0.5858016    ,  0.000000    ,  0.000000    ,  3543.551    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7705.164    ,  7705.168    , 0.4085855E-02,  28334.64    ,     0.000
         0.583,        2086,         0,         0, 0.6950161    , 0.5833334    ,  0.000000    ,  832.3277    ,  11492.46    , 0.5637018    ,  0.000000    ,  0.000000    ,  3449.407    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14108.98    ,  14108.99    , 0.6893432E-02,  42443.63    ,     0.000
         0.667,        2532,         0,         0, 0.6439774    , 0.6666667    ,  0.000000    ,  855.0007    ,  20089.69    , 0.4462771    ,  0.000000    ,  0.000000    ,  3134.792    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22369.03    ,  22369.03    ,-0.6410780E-02,  64812.66    ,    -0.000
         0.750,        3023,         0,         0, 0.5869602    , 0.7500000    ,  0.000000    ,  840.6907    ,  24760.54    , 0.3268415    ,  0.000000    ,  0.000000    ,  2839.881    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26759.40    ,  26759.42    , 0.1918633E-01,  91572.08    ,     0.000
