"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         232,         0,         0,  2.500000    , 0.8300000E-01,  0.000000    ,  119.3468    ,  52.22459    , 0.2554657    ,  0.000000    ,  0.000000    ,  1799.167    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1731.789    ,  1731.789    , 0.4940030E-03,  2001.146    ,     0.000
         0.167,         383,         0,         0,  1.681954    , 0.1666667    ,  0.000000    ,  68.02851    ,  483.8262    , 0.6139813    ,  0.000000    ,  0.000000    ,  2419.976    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2835.160    ,  2835.160    , 0.2736058E-03,  4836.307    ,     0.000
         0.250,         625,         0,         0,  1.064290    , 0.2500000    ,  0.000000    ,  77.28719    ,  1101.785    , 0.7868947    ,  0.000000    ,  0.000000    ,  2726.326    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3750.037    ,  3750.036    ,-0.5890899E-03,  8586.343    ,    -0.000
         0.333,         933,         0,         0, 0.9146180    , 0.3332535    ,  0.000000    ,  155.2380    ,  1601.384    , 0.6132254    ,  0.000000    ,  0.000000    ,  2846.147    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4291.680    ,  4291.680    ,-0.7696124E-04,  12878.02    ,    -0.000
         0.417,        1281,         0,         0, 0.8234573    , 0.4166667    ,  0.000000    ,  339.7543    ,  2644.604    , 0.4674603    ,  0.000000    ,  0.000000    ,  2847.754    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5152.136    ,  5152.134    ,-0.1807460E-02,  18030.16    ,    -0.000
         0.500,        1664,         0,         0, 0.7554354    , 0.5000000    ,  0.000000    ,  514.1079    ,  4913.321    , 0.5168716    ,  0.000000    ,  0.000000    ,  2864.113    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7262.810    ,  7262.812    , 0.2813211E-02,  25292.97    ,     0.000
         0.583,        2080,         0,         0, 0.6952981    , 0.5833856    ,  0.000000    ,  603.0275    ,  11500.94    , 0.4966893    ,  0.000000    ,  0.000000    ,  2791.440    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13688.86    ,  13688.87    , 0.6299479E-02,  38981.84    ,     0.000
         0.667,        2526,         0,         0, 0.6418422    , 0.6666667    ,  0.000000    ,  633.1914    ,  20078.74    , 0.3883336    ,  0.000000    ,  0.000000    ,  2532.255    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21977.41    ,  21977.41    , 0.2016701E-02,  60959.25    ,     0.000
         0.750,        3018,         0,         0, 0.5868839    , 0.7500000    ,  0.000000    ,  631.3439    ,  24759.53    , 0.2852045    ,  0.000000    ,  0.000000    ,  2296.416    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26424.32    ,  26424.30    ,-0.1961017E-01,  87383.55    ,    -0.000
