"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         232,         0,         0,  2.500000    , 0.8300000E-01,  0.000000    ,  119.0203    ,  52.13474    , 0.2961842    ,  0.000000    ,  0.000000    ,  1854.848    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1787.667    ,  1787.671    , 0.4174301E-02,  2057.028    ,     0.000
         0.167,         384,         0,         0,  1.623440    , 0.1666667    ,  0.000000    ,  66.18304    ,  483.9337    , 0.6939203    ,  0.000000    ,  0.000000    ,  2494.871    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2911.928    ,  2911.932    , 0.4169607E-02,  4968.960    ,     0.000
         0.250,         629,         0,         0,  1.058366    , 0.2500000    ,  0.000000    ,  69.64822    ,  1101.802    , 0.8849129    ,  0.000000    ,  0.000000    ,  2810.771    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3842.040    ,  3842.035    ,-0.4879917E-02,  8810.995    ,    -0.000
         0.333,         938,         0,         0, 0.9117905    , 0.3332528    ,  0.000000    ,  122.7423    ,  1598.217    , 0.6888879    ,  0.000000    ,  0.000000    ,  2934.198    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4408.985    ,  4408.999    , 0.1445514E-01,  13219.99    ,     0.000
         0.417,        1287,         0,         0, 0.8216381    , 0.4166667    ,  0.000000    ,  258.8981    ,  2643.724    , 0.5316362    ,  0.000000    ,  0.000000    ,  2935.920    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5320.214    ,  5320.217    , 0.2731972E-02,  18540.21    ,     0.000
         0.500,        1671,         0,         0, 0.7545259    , 0.5000000    ,  0.000000    ,  415.1692    ,  4914.158    , 0.5857764    ,  0.000000    ,  0.000000    ,  2952.760    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7451.162    ,  7451.160    ,-0.2281095E-02,  25991.37    ,    -0.000
         0.583,        2087,         0,         0, 0.6949803    , 0.5833856    ,  0.000000    ,  511.2592    ,  11503.03    , 0.5641156    ,  0.000000    ,  0.000000    ,  2877.846    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13869.05    ,  13869.04    ,-0.1175147E-01,  39860.41    ,    -0.000
         0.667,        2533,         0,         0, 0.6439083    , 0.6666667    ,  0.000000    ,  545.5100    ,  20079.21    , 0.4462033    ,  0.000000    ,  0.000000    ,  2610.629    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22143.89    ,  22143.90    , 0.1240746E-01,  62004.31    ,     0.000
         0.750,        3025,         0,         0, 0.5868906    , 0.7500000    ,  0.000000    ,  547.4382    ,  24760.47    , 0.3269712    ,  0.000000    ,  0.000000    ,  2367.502    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26580.21    ,  26580.18    ,-0.2474787E-01,  88584.49    ,    -0.000
         0.833,        3546,         0,         0, 0.5688718    , 0.8333157    ,  0.000000    ,  527.1682    ,  26775.68    , 0.2813827    ,  0.000000    ,  0.000000    ,  2010.819    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28259.05    ,  28259.07    , 0.1653967E-01,  116843.6    ,     0.000
         0.917,        4077,         0,         0, 0.5638349    , 0.9166667    ,  0.000000    ,  497.6859    ,  27495.75    , 0.2291931    ,  0.000000    ,  0.000000    ,  1619.648    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28617.48    ,  28617.47    ,-0.1312622E-01,  145461.0    ,    -0.000
         1.000,        4610,         0,         0, 0.5657236    ,  1.000000    ,  0.000000    ,  5274.181    ,  27607.16    , 0.1875701    ,  0.000000    ,  0.000000    ,  1331.863    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23664.66    ,  23664.66    ,-0.3156500E-04,  169125.7    ,    -0.000
         1.083,        5137,         0,         0, 0.5770532    ,  1.083320    ,  0.000000    ,  18821.03    ,  27184.44    , 0.1480046    ,  0.000000    ,  0.000000    ,  1036.797    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9400.058    ,  9400.047    ,-0.1073298E-01,  178525.7    ,    -0.000
         1.167,        5643,         0,         0, 0.6159759    ,  1.166667    ,  0.000000    ,  25317.97    ,  25762.43    , 0.1235640    ,  0.000000    ,  0.000000    ,  886.1757    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1330.520    ,  1330.484    ,-0.3529265E-01,  179856.2    ,    -0.000
         1.250,        6113,         0,         0, 0.6664889    ,  1.250000    ,  0.000000    ,  27089.58    ,  23431.68    , 0.1027360    ,  0.000000    ,  0.000000    ,  727.9328    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2930.072    , -2930.016    , 0.5651931E-01,  176926.2    ,     0.000
         1.333,        6564,         0,         0, 0.6695264    ,  1.333372    ,  0.000000    ,  26457.42    ,  20562.50    , 0.9821894E-01,  0.000000    ,  0.000000    ,  665.3850    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5229.633    , -5229.688    ,-0.5492256E-01,  171696.5    ,    -0.000
         1.417,        7012,         0,         0, 0.6714395    ,  1.416667    ,  0.000000    ,  24680.78    ,  17167.24    , 0.1077592    ,  0.000000    ,  0.000000    ,  595.5170    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6918.124    , -6918.156    ,-0.3254807E-01,  164778.4    ,    -0.000
         1.500,        7459,         0,         0, 0.6737487    ,  1.500000    ,  0.000000    ,  22328.99    ,  13959.77    , 0.1118164    ,  0.000000    ,  0.000000    ,  572.2286    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7797.110    , -7797.078    , 0.3141889E-01,  156981.3    ,     0.000
         1.583,        7905,         0,         0, 0.6761793    ,  1.583375    ,  0.000000    ,  19653.12    ,  11155.12    , 0.1053095    ,  0.000000    ,  0.000000    ,  510.7318    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7987.376    , -7987.375    , 0.1477571E-02,  148993.9    ,     0.000
         1.667,        8349,         0,         0, 0.6786498    ,  1.666667    ,  0.000000    ,  16929.40    ,  9127.224    , 0.8886531E-01,  0.000000    ,  0.000000    ,  412.2591    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7390.006    , -7389.984    , 0.2144608E-01,  141603.9    ,     0.000
         1.750,        8792,         0,         0, 0.6809006    ,  1.750000    ,  0.000000    ,  14408.81    ,  7671.641    , 0.8020771E-01,  0.000000    ,  0.000000    ,  386.7261    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6350.527    , -6350.578    ,-0.5128872E-01,  135253.3    ,    -0.000
         1.833,        9233,         0,         0, 0.6827942    ,  1.833379    ,  0.000000    ,  12283.49    ,  6528.979    , 0.7202279E-01,  0.000000    ,  0.000000    ,  340.5294    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5414.055    , -5413.992    , 0.6299549E-01,  129839.4    ,     0.000
         1.917,        9673,         0,         0, 0.6844424    ,  1.916667    ,  0.000000    ,  10602.48    ,  5958.449    , 0.6652995E-01,  0.000000    ,  0.000000    ,  320.6323    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4323.463    , -4323.469    ,-0.6093837E-02,  125515.9    ,    -0.000
         2.000,       10112,         0,         0, 0.6858119    ,  2.000000    ,  0.000000    ,  9242.769    ,  5522.314    , 0.5955319E-01,  0.000000    ,  0.000000    ,  278.6551    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3441.860    , -3441.875    ,-0.1514943E-01,  122074.0    ,    -0.000
         2.083,       10550,         0,         0, 0.6869011    ,  2.083381    ,  0.000000    ,  8154.842    ,  5035.780    , 0.5070953E-01,  0.000000    ,  0.000000    ,  232.2528    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2886.860    , -2886.883    ,-0.2252842E-01,  119187.1    ,    -0.000
