"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  67.67274    ,  117.1067    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -49.43397    , -49.43393    , 0.3848260E-04,  219.9229    ,     0.000
         0.167,         380,         0,         0,  1.759528    , 0.1666667    ,  450.2986    ,  50.15719    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  400.1414    ,  400.1414    ,-0.5543232E-05,  620.0642    ,    -0.000
         0.250,         602,         0,         0,  1.125503    , 0.2500000    ,  1007.612    ,  28.56564    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  979.0467    ,  979.0466    ,-0.1008436E-03,  1599.111    ,    -0.000
         0.333,         896,         0,         0, 0.9499016    , 0.3333333    ,  1581.282    ,  18.23686    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1563.045    ,  1563.046    , 0.4251562E-03,  3162.156    ,     0.000
         0.417,        1234,         0,         0, 0.8434223    , 0.4166667    ,  2628.067    ,  12.18891    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2615.878    ,  2615.878    ,-0.1858920E-03,  5778.034    ,    -0.000
         0.500,        1609,         0,         0, 0.7678837    , 0.5000000    ,  4731.313    ,  8.505001    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4722.808    ,  4722.808    ,-0.4696008E-03,  10500.84    ,    -0.000
         0.583,        2020,         0,         0, 0.7022523    , 0.5833334    ,  10747.93    ,  6.172166    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10741.76    ,  10741.76    ,-0.7565394E-03,  21242.60    ,    -0.000
         0.667,        2461,         0,         0, 0.6641885    , 0.6666667    ,  18442.41    ,  4.686051    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18437.72    ,  18437.73    , 0.5314178E-02,  39680.33    ,     0.000
         0.750,        2927,         0,         0, 0.6231070    , 0.7500000    ,  23027.90    ,  3.543028    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23024.36    ,  23024.36    ,-0.6418117E-02,  62704.68    ,    -0.000
         0.833,        3417,         0,         0, 0.6038909    , 0.8333334    ,  24690.12    ,  2.729191    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24687.39    ,  24687.39    , 0.1980168E-02,  87392.08    ,     0.000
         0.917,        3917,         0,         0, 0.5983365    , 0.9166667    ,  25378.07    ,  2.140543    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25375.93    ,  25375.93    ,-0.3450376E-02,  112768.0    ,    -0.000
         1.000,        4419,         0,         0, 0.6004074    ,  1.000000    ,  25483.29    ,  13.22931    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25470.06    ,  25470.07    , 0.1413649E-01,  138238.1    ,     0.000
         1.083,        4915,         0,         0, 0.6130600    ,  1.083333    ,  25096.63    ,  6065.458    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19031.17    ,  19031.19    , 0.1714385E-01,  157269.3    ,     0.000
         1.167,        5391,         0,         0, 0.6531797    ,  1.166667    ,  23783.54    ,  17389.34    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6394.204    ,  6394.172    ,-0.3192139E-01,  163663.4    ,    -0.000
         1.250,        5843,         0,         0, 0.6683735    ,  1.250000    ,  21721.87    ,  22179.45    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -457.5857    , -457.5938    ,-0.8094788E-02,  163205.8    ,    -0.000
         1.333,        6292,         0,         0, 0.6712147    ,  1.333333    ,  19104.31    ,  23137.21    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4032.904    , -4032.875    , 0.2919388E-01,  159173.0    ,     0.000
         1.417,        6739,         0,         0, 0.6728349    ,  1.416667    ,  16090.34    ,  22134.11    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6043.770    , -6043.781    ,-0.1126099E-01,  153129.2    ,    -0.000
         1.500,        7185,         0,         0, 0.6749841    ,  1.500000    ,  13182.01    ,  20289.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7107.318    , -7107.344    ,-0.2535057E-01,  146021.8    ,    -0.000
         1.583,        7630,         0,         0, 0.6771814    ,  1.583333    ,  10673.95    ,  17963.47    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7289.521    , -7289.531    ,-0.9901047E-02,  138732.3    ,    -0.000
         1.667,        8073,         0,         0, 0.6794378    ,  1.666667    ,  8841.933    ,  15583.15    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6741.217    , -6741.219    ,-0.1701355E-02,  131991.1    ,    -0.000
         1.750,        8515,         0,         0, 0.6814521    ,  1.750000    ,  7452.058    ,  13311.02    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5858.958    , -5858.930    , 0.2867985E-01,  126132.2    ,     0.000
         1.833,        8956,         0,         0, 0.6831699    ,  1.833333    ,  6465.985    ,  11409.14    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4943.155    , -4943.164    ,-0.8808136E-02,  121189.0    ,    -0.000
         1.917,        9396,         0,         0, 0.6846727    ,  1.916667    ,  5929.604    ,  9906.437    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3976.833    , -3976.875    ,-0.4153824E-01,  117212.1    ,    -0.000
         2.000,        9835,         0,         0, 0.6859380    ,  2.000000    ,  5521.219    ,  8676.025    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3154.806    , -3154.797    , 0.9016037E-02,  114057.3    ,     0.000
         2.083,       10273,         0,         0, 0.6869540    ,  2.083333    ,  5040.086    ,  7698.662    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2658.577    , -2658.578    ,-0.1623154E-02,  111398.8    ,    -0.000
         2.167,       10710,         0,         0, 0.6878141    ,  2.163997    ,  4357.987    ,  6933.595    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2575.608    , -2575.609    ,-0.1354218E-02,  108823.1    ,    -0.000
         2.250,       11147,         0,         0, 0.6886753    ,  2.248093    ,  3844.270    ,  6326.156    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2481.886    , -2481.875    , 0.1116371E-01,  106341.3    ,     0.000
         2.333,       11583,         0,         0, 0.6895375    ,  2.328364    ,  3500.273    ,  5789.491    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2289.218    , -2289.234    ,-0.1639128E-01,  104052.0    ,    -0.000
         2.417,       12019,         0,         0, 0.6903376    ,  2.328364    ,  3199.809    ,  5278.700    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2078.891    , -2078.898    ,-0.6971836E-02,  101973.1    ,    -0.000
         2.500,       12454,         0,         0, 0.6910859    ,  2.328364    ,  2899.832    ,  4808.178    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1908.345    , -1908.344    , 0.1605034E-02,  100064.8    ,     0.000
         2.583,       12889,         0,         0, 0.6917822    ,  2.508621    ,  2561.975    ,  4390.423    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1828.448    , -1828.438    , 0.1043415E-01,  98236.35    ,     0.000
         2.667,       13323,         0,         0, 0.6924476    ,  2.508621    ,  2236.902    ,  4025.577    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1788.675    , -1788.664    , 0.1124048E-01,  96447.69    ,     0.000
