"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  298123.8    ,     0.000
         0.083,         764,         0,         0, 0.4131246    , 0.8333333E-01,  0.000000    , 0.7945317    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  159.7889    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  158.9943    ,  159.0000    , 0.5656886E-02,  298282.8    ,     0.004
         0.167,        1495,         0,         0, 0.4128599    , 0.1666667    ,  0.000000    ,  3.337062    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  757.5001    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  754.1630    ,  754.1250    ,-0.3801009E-01,  299036.9    ,    -0.005
         0.250,        2225,         0,         0, 0.4123500    , 0.2500000    ,  0.000000    ,  7.685835    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1434.411    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1426.725    ,  1426.719    ,-0.6445273E-02,  300463.7    ,    -0.000
         0.333,        2956,         0,         0, 0.4115956    , 0.3333333    ,  0.000000    ,  12.40026    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2141.656    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2129.255    ,  2129.250    ,-0.5482690E-02,  302592.9    ,    -0.000
         0.417,        3689,         0,         0, 0.4103540    , 0.4166667    ,  0.000000    ,  18.54985    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3547.501    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3528.951    ,  3528.938    ,-0.1348191E-01,  306121.8    ,    -0.000
         0.500,        4424,         0,         0, 0.4081745    , 0.5000000    ,  0.000000    ,  29.87399    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6319.903    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6290.029    ,  6290.031    , 0.2124203E-02,  312411.9    ,     0.000
         0.583,        5167,         0,         0, 0.4031238    , 0.5833334    ,  0.000000    ,  65.34028    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14992.63    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14927.29    ,  14927.28    ,-0.1344405E-01,  327339.2    ,    -0.000
         0.667,        5923,         0,         0, 0.3951640    , 0.6666667    ,  0.000000    ,  131.8197    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24883.50    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24751.68    ,  24751.62    ,-0.5142297E-01,  352090.8    ,    -0.000
         0.750,        6694,         0,         0, 0.3870777    , 0.7500000    ,  0.000000    ,  180.6749    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  30225.41    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  30044.73    ,  30044.75    , 0.1665963E-01,  382135.5    ,     0.000
         0.833,        7467,         0,         0, 0.3998775    , 0.8333334    ,  0.000000    ,  204.6373    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32683.52    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32478.88    ,  32478.97    , 0.8820349E-01,  414614.5    ,     0.000
         0.917,        8211,         0,         0, 0.3955962    , 0.9166667    ,  0.000000    ,  218.9588    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  33491.99    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  33273.03    ,  33272.94    ,-0.9480049E-01,  447887.4    ,    -0.000
