"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  117.1067    ,  52.75614    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -64.35057    , -64.35051    , 0.6170946E-04,  205.0063    ,     0.000
         0.167,         382,         0,         0,  1.743194    , 0.1666667    ,  0.000000    ,  50.06276    ,  484.3074    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  434.2446    ,  434.2446    ,-0.8940696E-06,  639.2509    ,    -0.000
         0.250,         607,         0,         0,  1.105328    , 0.2500000    ,  0.000000    ,  28.39270    ,  1110.233    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1081.841    ,  1081.841    , 0.2520531E-03,  1721.092    ,     0.000
         0.333,         905,         0,         0, 0.9394983    , 0.3333333    ,  0.000000    ,  18.23676    ,  1625.056    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1606.819    ,  1606.819    ,-0.2188832E-03,  3327.911    ,    -0.000
         0.417,        1245,         0,         0, 0.8386633    , 0.4166667    ,  0.000000    ,  12.18876    ,  2651.126    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2638.938    ,  2638.938    , 0.9400994E-03,  5966.849    ,     0.000
         0.500,        1622,         0,         0, 0.7643666    , 0.5000000    ,  0.000000    ,  8.505020    ,  4905.152    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4896.647    ,  4896.645    ,-0.2286078E-02,  10863.49    ,    -0.000
         0.583,        2035,         0,         0, 0.6981725    , 0.5833334    ,  0.000000    ,  6.171580    ,  11475.55    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11469.38    ,  11469.39    , 0.6005104E-02,  22332.88    ,     0.000
         0.667,        2480,         0,         0, 0.6414080    , 0.6666667    ,  0.000000    ,  4.686425    ,  20078.16    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20073.47    ,  20073.47    ,-0.5290102E-02,  42406.35    ,    -0.000
         0.750,        2972,         0,         0, 0.5862190    , 0.7500000    ,  0.000000    ,  3.543258    ,  24754.18    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24750.64    ,  24750.64    ,-0.2983719E-02,  67156.98    ,    -0.000
         0.833,        3494,         0,         0, 0.5681567    , 0.8333334    ,  0.000000    ,  2.729284    ,  26780.64    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26777.91    ,  26777.90    ,-0.8081592E-02,  93934.88    ,    -0.000
         0.917,        4026,         0,         0, 0.5632064    , 0.9166667    ,  0.000000    ,  2.140579    ,  27489.11    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27486.97    ,  27486.98    , 0.6950559E-02,  121421.9    ,     0.000
         1.000,        4559,         0,         0, 0.5651505    ,  1.000000    ,  0.000000    ,  497.4442    ,  27606.93    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27109.49    ,  27109.47    ,-0.2089609E-01,  148531.3    ,    -0.000
         1.083,        5086,         0,         0, 0.5767321    ,  1.083333    ,  0.000000    ,  10513.32    ,  27186.57    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16673.25    ,  16673.27    , 0.1160002E-01,  165204.6    ,     0.000
         1.167,        5592,         0,         0, 0.6156018    ,  1.166667    ,  0.000000    ,  21140.07    ,  25759.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4619.005    ,  4619.016    , 0.1036072E-01,  169823.6    ,     0.000
         1.250,        6062,         0,         0, 0.6665212    ,  1.250000    ,  0.000000    ,  25096.08    ,  23432.12    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1663.966    , -1663.953    , 0.1286697E-01,  168159.7    ,     0.000
         1.333,        6512,         0,         0, 0.6699064    ,  1.333333    ,  0.000000    ,  25320.19    ,  20552.42    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4767.767    , -4767.797    ,-0.2974701E-01,  163391.9    ,    -0.000
         1.417,        6960,         0,         0, 0.6717386    ,  1.416667    ,  0.000000    ,  23912.86    ,  17178.12    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6734.743    , -6734.891    ,-0.1473351    ,  156657.0    ,    -0.000
         1.500,        7407,         0,         0, 0.6740180    ,  1.500000    ,  0.000000    ,  21709.91    ,  13959.20    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7750.710    , -7750.719    ,-0.8811951E-02,  148906.2    ,    -0.000
         1.583,        7853,         0,         0, 0.6764186    ,  1.583333    ,  0.000000    ,  19109.67    ,  11149.39    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7960.275    , -7960.266    , 0.9346008E-02,  140946.0    ,     0.000
         1.667,        8297,         0,         0, 0.6788381    ,  1.666667    ,  0.000000    ,  16449.18    ,  9131.806    , 0.1158752E-02,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7317.371    , -7317.391    ,-0.1918312E-01,  133628.6    ,    -0.000
         1.750,        8739,         0,         0, 0.6810065    ,  1.750000    ,  0.000000    ,  13944.21    ,  7670.934    , 0.8767850E-03,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6273.279    , -6273.289    ,-0.9757637E-02,  127355.3    ,    -0.000
         1.833,        9180,         0,         0, 0.6828274    ,  1.833333    ,  0.000000    ,  11838.74    ,  6524.975    , 0.1335180E-03,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5313.762    , -5313.750    , 0.1167775E-01,  122041.6    ,     0.000
         1.917,        9620,         0,         0, 0.6844443    ,  1.916667    ,  0.000000    ,  10216.24    ,  5961.261    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4254.983    , -4254.992    ,-0.9269714E-02,  117786.6    ,    -0.000
         2.000,       10059,         0,         0, 0.6857615    ,  2.000000    ,  0.000000    ,  8889.018    ,  5522.412    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3366.606    , -3366.641    ,-0.3502083E-01,  114419.9    ,    -0.000
