"M02_5m_002","Location","Flow","Water Level","Velocity"
,        0.700000,         32.0849,         41.0611,          1.3741
,        0.716667,         44.5687,         41.6021,          1.0575
,        0.733333,         55.1880,         41.8987,          0.9468
,        0.750000,         64.9682,         42.0688,          0.9292
,        0.766667,         72.4675,         42.1736,          0.9375
,        0.783333,         78.0721,         42.2412,          0.9435
,        0.800000,         82.3456,         42.2874,          0.9494
,        0.816667,         85.4491,         42.3195,          0.9539
,        0.833333,         87.5719,         42.3413,          0.9563
,        0.850000,         89.0259,         42.3561,          0.9575
,        0.866667,         90.1833,         42.3669,          0.9591
,        0.883333,         91.0165,         42.3746,          0.9599
,        0.900000,         91.6021,         42.3802,          0.9602
,        0.916667,         92.0729,         42.3844,          0.9608
,        0.933333,         92.7247,         42.3890,          0.9637
,        0.950000,         92.9893,         42.3918,          0.9636
,        0.966667,         93.2389,         42.3939,          0.9639
,        0.983333,         93.6600,         42.3965,          0.9663
,        1.000000,         95.1831,         42.4043,          0.9778
,        1.016667,         95.9305,         42.4105,          0.9814
,        1.033333,         96.1885,         42.4135,          0.9817
,        1.050000,         96.3851,         42.4156,          0.9824
,        1.066667,         96.3653,         42.4163,          0.9822
,        1.083333,         96.1871,         42.4158,          0.9815
,        1.100000,         95.8953,         42.4144,          0.9806
,        1.116667,         95.5217,         42.4123,          0.9794
,        1.133333,         95.0266,         42.4095,          0.9778
,        1.150000,         94.3082,         42.4055,          0.9754
,        1.166667,         93.3921,         42.4003,          0.9724
,        1.183333,         92.3276,         42.3938,          0.9692
,        1.200000,         91.1521,         42.3863,          0.9658
,        1.216667,         89.8871,         42.3780,          0.9621
,        1.233333,         88.5196,         42.3689,          0.9581
,        1.250000,         87.0285,         42.3588,          0.9535
,        1.266667,         85.4751,         42.3480,          0.9490
,        1.283333,         83.8288,         42.3364,          0.9443
,        1.300000,         82.1281,         42.3240,          0.9394
,        1.316667,         80.3472,         42.3110,          0.9343
,        1.333333,         78.3881,         42.2967,          0.9286
,        1.350000,         76.2920,         42.2810,          0.9224
,        1.366667,         74.1511,         42.2643,          0.9164
,        1.383333,         71.9757,         42.2465,          0.9107
,        1.400000,         69.7980,         42.2282,          0.9050
,        1.416667,         67.6372,         42.2092,          0.8993
,        1.433333,         65.5401,         42.1901,          0.8939
,        1.450000,         63.4437,         42.1707,          0.8886
,        1.466667,         61.3093,         42.1503,          0.8827
,        1.483333,         59.2054,         42.1296,          0.8770
,        1.500000,         57.1113,         42.1085,          0.8716
,        1.516667,         55.0482,         42.0865,          0.8662
,        1.533333,         53.0195,         42.0641,          0.8612
,        1.550000,         50.9951,         42.0408,          0.8553
,        1.566667,         48.9651,         42.0178,          0.8484
,        1.583333,         47.0538,         41.9937,          0.8404
,        1.600000,         45.2307,         41.9695,          0.8346
,        1.616667,         43.5142,         41.9458,          0.8340
,        1.633333,         41.7007,         41.9206,          0.8308
,        1.650000,         40.0320,         41.8951,          0.8272
,        1.666667,         38.5341,         41.8703,          0.8260
,        1.683333,         37.2004,         41.8463,          0.8253
,        1.700000,         35.9375,         41.8228,          0.8244
,        1.716667,         34.7870,         41.8003,          0.8238
,        1.733333,         33.7339,         41.7785,          0.8226
,        1.750000,         32.7380,         41.7571,          0.8213
,        1.766667,         31.7790,         41.7357,          0.8205
,        1.783333,         30.7842,         41.7132,          0.8187
,        1.800000,         29.7922,         41.6904,          0.8169
,        1.816667,         28.8684,         41.6663,          0.8176
,        1.833333,         28.0198,         41.6406,          0.8204
,        1.850000,         27.1881,         41.6151,          0.8220
,        1.866667,         26.4174,         41.5897,          0.8244
,        1.883333,         25.6580,         41.5648,          0.8249
,        1.900000,         25.0284,         41.5416,          0.8271
,        1.916667,         24.4307,         41.5195,          0.8281
,        1.933333,         23.8544,         41.4985,          0.8281
,        1.950000,         23.3096,         41.4785,          0.8276
,        1.966667,         22.8032,         41.4595,          0.8272
,        1.983333,         22.3317,         41.4417,          0.8267
,        2.000000,         21.9061,         41.4252,          0.8262
,        2.016667,         21.4986,         41.4098,          0.8253
,        2.033333,         21.1231,         41.3953,          0.8245
,        2.050000,         20.7772,         41.3816,          0.8238
,        2.066667,         20.4486,         41.3687,          0.8230
,        2.083333,         20.1379,         41.3563,          0.8220
,        2.100000,         19.8242,         41.3442,          0.8206
,        2.116667,         19.4987,         41.3318,          0.8188
,        2.133333,         19.1634,         41.3190,          0.8167
,        2.150000,         18.8347,         41.3059,          0.8161
,        2.166667,         18.4693,         41.2913,          0.8140
,        2.183333,         18.1008,         41.2763,          0.8119
,        2.200000,         17.7154,         41.2602,          0.8098
,        2.216667,         17.3287,         41.2432,          0.8084
,        2.233333,         16.9401,         41.2250,          0.8076
,        2.250000,         16.5346,         41.2067,          0.8058
,        2.266667,         16.1332,         41.1879,          0.8042
,        2.283333,         15.7553,         41.1691,          0.8028
,        2.300000,         15.3873,         41.1507,          0.8009
,        2.316667,         14.9922,         41.1315,          0.7978
,        2.333333,         14.6811,         41.1132,          0.7974
,        2.350000,         14.3840,         41.0961,          0.7963
,        2.366667,         14.0976,         41.0799,          0.7946
,        2.383333,         13.8333,         41.0641,          0.7934
,        2.400000,         13.5608,         41.0483,          0.7909
,        2.416667,         13.2937,         41.0320,          0.7885
,        2.433333,         13.0379,         41.0160,          0.7858
,        2.450000,         12.7871,         41.0005,          0.7824
,        2.466667,         12.5424,         40.9851,          0.7788
,        2.483333,         12.3114,         40.9699,          0.7749
,        2.500000,         12.1113,         40.9551,          0.7726
,        2.516667,         11.9030,         40.9412,          0.7684
,        2.533333,         11.7091,         40.9267,          0.7651
,        2.550000,         11.5109,         40.9127,          0.7600
,        2.566667,         11.3480,         40.9002,          0.7560
,        2.583333,         11.1088,         40.8848,          0.7483
,        2.600000,         10.8901,         40.8693,          0.7410
,        2.616667,         10.6582,         40.8534,          0.7337
,        2.633333,         10.4225,         40.8370,          0.7262
,        2.650000,         10.1832,         40.8201,          0.7185
,        2.666667,          9.9599,         40.8034,          0.7116
,        2.683333,          9.7107,         40.7861,          0.7029
,        2.700000,          9.4618,         40.7680,          0.6945
,        2.716667,          9.2391,         40.7506,          0.6873
,        2.733333,          9.0199,         40.7336,          0.6800
,        2.750000,          8.8120,         40.7164,          0.6733
,        2.766667,          8.5886,         40.6993,          0.6653
,        2.783333,          8.3546,         40.6811,          0.6566
,        2.800000,          8.1291,         40.6629,          0.6484
,        2.816667,          7.9122,         40.6446,          0.6406
,        2.833333,          7.7228,         40.6271,          0.6343
,        2.850000,          7.5044,         40.6096,          0.6257
,        2.866667,          7.3357,         40.5936,          0.6200
,        2.883333,          7.1008,         40.5740,          0.6105
,        2.900000,          6.8853,         40.5535,          0.6026
,        2.916667,          6.6658,         40.5329,          0.5943
,        2.933333,          6.4542,         40.5118,          0.5866
,        2.950000,          6.2382,         40.4907,          0.5779
,        2.966667,          6.0242,         40.4693,          0.5690
,        2.983333,          5.8106,         40.4472,          0.5600
,        3.000000,          5.5939,         40.4246,          0.5504

