"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.5000000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         270,         0,         0,  2.165203    , 0.8333334E-01,  0.000000    ,  117.1007    ,  114.8721    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2.228610    , -2.228607    , 0.2939248E-05,  267.1282    ,     0.000
         0.167,         443,         0,         0,  1.440103    , 0.1666667    ,  0.000000    ,  50.06649    ,  894.0123    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  843.9459    ,  843.9457    ,-0.1742393E-03,  1111.074    ,    -0.000
         0.250,         716,         0,         0, 0.9641988    , 0.2500000    ,  0.000000    ,  28.39138    ,  1941.730    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1913.339    ,  1913.339    ,-0.6640702E-04,  3024.413    ,    -0.000
         0.333,        1053,         0,         0, 0.8419247    , 0.3333333    ,  0.000000    ,  18.23713    ,  2846.215    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2827.978    ,  2827.979    , 0.4151613E-03,  5852.391    ,     0.000
         0.417,        1429,         0,         0, 0.7668594    , 0.4166667    ,  0.000000    ,  12.18917    ,  4775.287    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4763.098    ,  4763.098    , 0.3846046E-03,  10615.49    ,     0.000
         0.500,        1838,         0,         0, 0.7112607    , 0.5000000    ,  0.000000    ,  8.505577    ,  8680.964    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8672.459    ,  8672.460    , 0.1155049E-02,  19287.95    ,     0.000
         0.583,        2309,         0,         0, 0.5205400    , 0.5833334    ,  0.000000    ,  6.172406    ,  20678.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20672.32    ,  20672.32    ,-0.5532420E-02,  39960.27    ,    -0.000
         0.667,        2941,         0,         0, 0.4443017    , 0.6666667    ,  0.000000    ,  4.686618    ,  35306.30    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  35301.61    ,  35301.62    , 0.1405241E-01,  75261.89    ,     0.000
         0.750,        3638,         0,         0, 0.4208944    , 0.7500000    ,  0.000000    ,  3.543140    ,  43207.53    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  43203.98    ,  43203.98    ,-0.7381857E-02,  118465.9    ,    -0.000
         0.833,        4359,         0,         0, 0.4136198    , 0.8333334    ,  0.000000    ,  2.729378    ,  46899.17    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  46896.44    ,  46896.41    ,-0.2924275E-01,  165362.3    ,    -0.000
