"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  274.3821    ,     0.000
         0.083,         242,         0,         0,  1.931720    , 0.8333334E-01,  0.000000    ,  21.63611    ,  33.92811    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.29200    ,  12.29205    , 0.5534543E-04,  286.6742    ,     0.000
         0.167,         457,         0,         0,  1.211741    , 0.1666667    ,  0.000000    , 0.6089921    ,  442.5875    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  441.9785    ,  441.9785    ,-0.7094002E-04,  728.6526    ,    -0.000
         0.250,         710,         0,         0,  1.178925    , 0.2500000    ,  0.000000    ,  0.000000    ,  1160.496    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1160.496    ,  1160.496    ,-0.2825260E-03,  1889.149    ,    -0.000
         0.333,         984,         0,         0, 0.9761581    , 0.3333333    ,  0.000000    ,  0.000000    ,  1723.680    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1723.680    ,  1723.679    ,-0.4568100E-03,  3612.828    ,    -0.000
         0.417,        1318,         0,         0, 0.8459331    , 0.4166667    ,  0.000000    ,  0.000000    ,  2829.386    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2829.386    ,  2829.387    , 0.1329899E-02,  6442.215    ,     0.000
         0.500,        1693,         0,         0, 0.7637581    , 0.5000000    ,  0.000000    ,  0.000000    ,  5016.933    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5016.933    ,  5016.931    ,-0.1636505E-02,  11459.15    ,    -0.000
         0.583,        2110,         0,         0, 0.6832924    , 0.5833334    ,  0.000000    ,  0.000000    ,  11570.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11570.43    ,  11570.43    ,-0.1218796E-02,  23029.57    ,    -0.000
         0.667,        2564,         0,         0, 0.6444101    , 0.6666667    ,  0.000000    ,  0.000000    ,  20208.59    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20208.59    ,  20208.59    , 0.1579285E-02,  43238.16    ,     0.000
         0.750,        3053,         0,         0, 0.5875824    , 0.7500000    ,  0.000000    ,  0.000000    ,  24807.54    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24807.54    ,  24807.54    , 0.1415253E-02,  68045.70    ,     0.000
